5,42,碧湖親山步道(新福本坑),https://www.google.com/maps/place/?q=place_id:ChIJlzveTiCtQjQRSWENWLphijY,圓覺瀑布
3,43,康樂山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ14_417-sQjQRG_ki6ZMODws,白鷺鷥登山步道
11,44,忠勇山親山步道,https://www.google.com/maps/place/?q=place_id:ChIJMdRI__isQjQResPXBQZCTQA,忠勇山
3,45,明舉山步道,https://www.google.com/maps/place/?q=place_id:ChIJEQNOBcesQjQRqSKQ5Himw6k,康樂山
5,46,白鷺鷥山親山步道,https://www.google.com/maps/place/?q=place_id:ChIJp6s0vUWsQjQRLocNbrRbuqA,金面山步道
2,47,指南宮貓空親山步道,https://www.google.com/maps/place/?q=place_id:ChIJU8hzRJ2qQjQR5pha4F-1Y0A,指南宮後山步道
3,48,樟樹步道,https://www.google.com/maps/place/?q=place_id:ChIJs05trzIAaDQRA_N__CtiVgc,樟樹步道北口
2,49,仙跡岩步道,https://www.google.com/maps/place/?q=place_id:ChIJQ8qYBAaqQjQROF8kRPfMc_4,景美仙跡岩
2,50,銀河洞越嶺登山步道,https://www.google.com/maps/place/?q=place_id:ChIJxSNAVTUAaDQR7vNyKE1bJtU,銀河瀑布｜銀河洞
4,51,筆架山越嶺登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ_____-__ZzQR4KnO34EmpYs,二格山
1,52,指南茶路親山步道,https://www.google.com/maps/place/?q=place_id:ChIJ-0xCIysAaDQRy2Rr1amSOG0,木柵茶葉古道
1,53,樟湖步道,https://www.google.com/maps/place/?q=place_id:ChIJD447oM0BaDQRkmAb98p9jdA,樟湖步道
8,54,七星山主、東峰登山步道,https://www.google.com/maps/place/?q=place_id:ChIJkd7yXfitQjQR7Ls2w5AA-nc,七星山苗圃登山口
19,55,夢幻湖步道,https://www.google.com/maps/place/?q=place_id:ChIJQS0LQhGyQjQR0DwFgFimDmY,七星山
3,56,絹絲步道(魚路古道南段),https://www.google.com/maps/place/?q=place_id:ChIJjQ3hq3qyQjQR636N-8v6JFg,絹絲瀑布步道
8,57,竹子湖文學步道,https://www.google.com/maps/place/?q=place_id:ChIJZewvZB6yQjQRsf7X7J0HpbU,頂湖賞花環狀步道
1,58,海芋環狀步道,https://www.google.com/maps/place/?q=place_id:ChIJszplFPexQjQRbHc4VD6bLXA,北投竹子湖賞花步道 | 海芋環狀步道
1,59,湖底環狀步道,https://www.google.com/maps/place/?q=place_id:ChIJszplFPexQjQRbHc4VD6bLXA,北投竹子湖賞花步道 | 海芋環狀步道
2,60,頂湖環狀步道,https://www.google.com/maps/place/?q=place_id:ChIJszplFPexQjQRbHc4VD6bLXA,北投竹子湖賞花步道 | 海芋環狀步道
2,61,竹子湖環狀步道,https://www.google.com/maps/place/?q=place_id:ChIJZewvZB6yQjQRsf7X7J0HpbU,頂湖賞花環狀步道
1,62,忠義山親山步道,https://www.google.com/maps/place/?q=place_id:ChIJ_____0-uQjQRCtNdWBRn19k,忠義山步道
2,63,水車寮步道,https://www.google.com/maps/place/?q=place_id:ChIJjWnOAB2yQjQRZxAlD4nWBX0,水車寮繡球花園
1,64,中正山親山步道,https://www.google.com/maps/place/?q=place_id:ChIJ6a0b4ECuQjQRcd3zxMzz7rE,112台北市北投區中正山親山步道
1,65,貴子坑親山步道,https://www.google.com/maps/place/?q=place_id:ChIJxVdz0MqvQjQRyqvzwh8poF0,貴子坑親山步道
3,66,風尾步道,https://www.google.com/maps/place/?q=place_id:ChIJB9rX4Q6uQjQRx8YgdsMy388,十八份拐圳步道
1,67,十八拐圳步道,https://www.google.com/maps/place/?q=place_id:ChIJB9rX4Q6uQjQRx8YgdsMy388,十八份拐圳步道
1,68,關渡親山步道,https://www.google.com/maps/place/?q=place_id:ChIJ_____0-uQjQRCtNdWBRn19k,忠義山步道
1,69,大屯主峰步道,https://www.google.com/maps/place/?q=place_id:ChIJQT7epieuQjQRm3Us6Gm_-xc,大屯主峰連峰步道
1,70,天母水管路步道(天母古道),https://www.google.com/maps/place/?q=place_id:ChIJP5qfhn6uQjQR3MEGeIhFZDE,天母古道親山步道
1,71,擎天崗環形步道,https://www.google.com/maps/place/?q=place_id:ChIJQ1tK1WWyQjQR_9JMbHbYB2E,擎天崗環形步道
3,72,百拉卡公路人車分道步道,https://www.google.com/maps/place/?q=place_id:ChIJt26f7G6yQjQRIck7x9FJ1PY,冷水坑擎天崗人車分道
2,73,金包里大路(魚路古道北段),https://www.google.com/maps/place/?q=place_id:ChIJe4TzWGGyQjQRH7RQuIfSD14,金包里大路城門(擎天崗城門)
2,74,軍艦岩、丹鳳山親山步道,https://www.google.com/maps/place/?q=place_id:ChIJqaqj1luuQjQROyPpbyXGiuQ,軍艦岩親山步道
1,77,南港山攀岩步道,https://www.google.com/maps/place/?q=place_id:ChIJ-_tOIwGrQjQR7MQhdJcn25U,南港山
3,78,南港山縱走親山步道(拇指山、南港山、象山、九五峰),https://www.google.com/maps/place/?q=place_id:ChIJ-_tOIwGrQjQR7MQhdJcn25U,南港山
1,79,栳寮古道,https://www.google.com/maps/place/?q=place_id:ChIJSzZhGsxUXTQRbqxgcs1Kkt8,土庫岳更寮古道
1,80,麗山橋口親山步道,https://www.google.com/maps/place/?q=place_id:ChIJb4VqdxqrQjQRbxdhAurjVww,麗山橋口步道
1,81,更寮古道(土庫岳),https://www.google.com/maps/place/?q=place_id:ChIJSzZhGsxUXTQRbqxgcs1Kkt8,土庫岳更寮古道
16,82,牛寮埔登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ6Yat05WlQjQRxP5_AXy9lls,凌雲禪寺
1,83,楓櫃斗湖步道,https://www.google.com/maps/place/?q=place_id:ChIJ7Ym6Ar2lQjQRc2Vwa3743Wk,楓櫃斗湖登山步道
1,84,大坑溪三生步道,https://www.google.com/maps/place/?q=place_id:ChIJu1h0PcG2QjQRnwnL3pBW-tY,三生步道
1,86,二子坪步道,https://www.google.com/maps/place/?q=place_id:ChIJfS5VkuuxQjQRCqiNB_k-ohs,新北市二子坪步道
6,87,滿月圓國家森林遊樂區步道群,https://www.google.com/maps/place/?q=place_id:ChIJ0TufnwIQaDQR5G_lFhLKVd8,滿月圓國家森林遊樂區第二停車場
1,89,鳶山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJMea62uMbaDQRnGwm8ldoEw8,鳶山登山步道
1,90,白雞山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJJyN_6AYbaDQRHXSmraIVmWA,白雞山登山步道
1,91,成福山、十八羅漢岩登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ9fLKuSAdaDQR1XRIZ_P-JBQ,成福山登山步道
1,93,紫微聖母環山步道,https://www.google.com/maps/place/?q=place_id:ChIJywqYcxYbaDQRFJb7UuPRgC0,紫微聖母環山步道
6,94,土城桐花公園步道,https://www.google.com/maps/place/?q=place_id:ChIJ0YEv-jQDaDQRoIDBUF_b3Sk,石壁寮溪步道
9,98,太極嶺步道,https://www.google.com/maps/place/?q=place_id:ChIJm4UjJRkDaDQRWteVkbT5wbM,將軍嶺
20,104,天上山步道,https://www.google.com/maps/place/?q=place_id:ChIJ4SBQ5jcDaDQR_UzxeuiAGrk,Neipo Shan
1,105,烘爐地登山步道(南勢角山),https://www.google.com/maps/place/?q=place_id:ChIJhznY61kCaDQRkueGP5sq11g,烘爐塞山
1,106,圓通寺登山步道(南勢角山),https://www.google.com/maps/place/?q=place_id:ChIJAXFfMWACaDQRB7q0FTsITpo,圓通寺步道
1,107,林梢步道,https://www.google.com/maps/place/?q=place_id:ChIJ6b83Xr6lQjQROIgZINymmD0,林梢步道
9,108,硬漢嶺步道(觀音山),https://www.google.com/maps/place/?q=place_id:ChIJ92u_psWlQjQRdC4EWGso3JI,觀音山硬漢嶺登山步道販賣部
1,110,福隆山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVQWmQjQRLXpntzeYxMo,福隆山登山步道
13,111,牛港稜山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ0RyECZmlQjQRdijGcliMk3g,觀音山
2,113,孝子山步道,https://www.google.com/maps/place/?q=place_id:ChIJJZifVrZWXTQRYKD9gEU0CBU,孝子山
3,115,五分山步道,https://www.google.com/maps/place/?q=place_id:ChIJP3nRvURQXTQRfVuN6sxMGtY,五分山氣象雷達站
1,116,薯榔尖步道,https://www.google.com/maps/place/?q=place_id:ChIJk89q3alWXTQReeVITdka0Go,薯榔尖登山步道
1,117,石筍尖步道,https://www.google.com/maps/place/?q=place_id:ChIJk89q3alWXTQReeVITdka0Go,薯榔尖登山步道
1,443,幼坑古道,https://www.google.com/maps/place/?q=place_id:ChIJQyJcfYBQXTQRaR44_qpM9WE,幼坑步道
20,118,峰頭尖步道,https://www.google.com/maps/place/?q=place_id:ChIJleN27Gb5ZzQRSD72Dpw2M1c,開眼崙步道
20,119,東勢格越嶺步道,https://www.google.com/maps/place/?q=place_id:ChIJBSNnkEEFaDQRwbKO_BmCKso,熊空－紅河谷越嶺古道
6,121,慈母峰、普陀山步道,https://www.google.com/maps/place/?q=place_id:ChIJJ7Pgn7lWXTQRt4VHaSS22ks,臭頭山
2,122,平湖森林步道(東段),https://www.google.com/maps/place/?q=place_id:ChIJCSiFh4apQjQRBuQ_YPVU8y4,健行筆記
4,124,青山瀑布步道,https://www.google.com/maps/place/?q=place_id:ChIJnWDQzXW0QjQRbyGGRyEedvQ,尖山湖紀念碑
10,125,富貴角燈塔步道,https://www.google.com/maps/place/?q=place_id:ChIJxc2o5362QjQRzK4EQVa6840,富基漁港
20,128,尖山湖步道,https://www.google.com/maps/place/?q=place_id:ChIJqTB-FZKxQjQRVPCO6NEPB9M,菜公坑山
2,129,茶山步道,https://www.google.com/maps/place/?q=place_id:ChIJ-eeXTea0QjQRcZRKg8oqYXc,茶山步道停車場
8,130,千島湖周邊步道,https://www.google.com/maps/place/?q=place_id:ChIJ91x0Btn_ZzQR-Z99NqY4zQg,鱷魚島觀景平台
16,133,猴山岳登山步道,https://www.google.com/maps/place/?q=place_id:ChIJIU5qHR8AaDQRtZdb9xhNF2A,草湳大榕樹 登山口
1,134,外按古道,https://www.google.com/maps/place/?q=place_id:ChIJ_____-__ZzQRh5ZaIvdnfGY,淡蘭古道石碇外按古道
1,135,二格山登山步道(栳寮線),https://www.google.com/maps/place/?q=place_id:ChIJ_____-__ZzQR4KnO34EmpYs,二格山
2,136,白雲登山步道,https://www.google.com/maps/place/?q=place_id:ChIJY4jeX2ZTXTQRNr4RmCUiRLw,白雲社區
20,137,五指山古道,https://www.google.com/maps/place/?q=place_id:ChIJD6qy852tQjQRo9qCS0u_GDo,坪頂古圳
1,138,秀峰瀑布、龍船洞步道,https://www.google.com/maps/place/?q=place_id:ChIJCcuMW7tTXTQRXValPAblEmE,龍船洞
3,139,大尖山步道,https://www.google.com/maps/place/?q=place_id:ChIJj8Q433tTXTQRdP_7BOffUfw,汐止大尖山
1,140,新山夢湖登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ-Rkt0K9SXTQR6kT-_g0lT0w,新山夢湖登山步道
8,141,內溝山、老鷲尖山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJNRyN2TZTXTQRxF8E0lMMo9E,學頭坡山
1,143,姜子寮絕壁步道,https://www.google.com/maps/place/?q=place_id:ChIJRRBkMgpTXTQR1ZCnh-1_W8U,姜子寮絕壁步道
20,145,獅公髻尾山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJX9SSyAirQjQR9B9f7PKLqJo,虎山親山步道
5,149,九芎根步道,https://www.google.com/maps/place/?q=place_id:ChIJB1L_Q1_-ZzQR7h0Sg_d3ct0,金瓜寮魚蕨步道
1,150,金瓜寮魚蕨步道,https://www.google.com/maps/place/?q=place_id:ChIJB1L_Q1_-ZzQR7h0Sg_d3ct0,金瓜寮魚蕨步道
1,152,大尾山登山步道(鬼子瀨尖山),https://www.google.com/maps/place/?q=place_id:ChIJSQET0hT5ZzQRDTWliBIx0Yg,大尾山登山步道
2,155,礁溪跑馬古道,https://www.google.com/maps/place/?q=place_id:ChIJa4r0bC_6ZzQRDD0CEMjIlwM,跑馬古道露營區
1,159,太平濱海步道,https://www.google.com/maps/place/?q=place_id:ChIJ0fzqQZqmQjQRKDGABPHHblE,太平濱海步道
3,160,獅頭山公園步道,https://www.google.com/maps/place/?q=place_id:ChIJxc8Gk1xLXTQRtJOLQSswHdo,獅頭山登山步道
1,163,拔刀爾山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJyVvnnNMFaDQRJjY8PfQO59Y,拔刀爾山登山步道
1,164,加九寮步道,https://www.google.com/maps/place/?q=place_id:ChIJWSJ5x5sGaDQRXnB4ICKK3cM,加九寮步道
3,165,內洞國家森林遊樂區步道群,https://www.google.com/maps/place/?q=place_id:ChIJ5TNxFY8GaDQRlsi6gzZOe6Q,內洞國家森林遊樂區觀瀑步道
1,166,哈盆越嶺步道,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAMAIaDQRG0biENM2UvY,哈盆古道 | 哈盆自然保留區
9,167,桶后越嶺步道,https://www.google.com/maps/place/?q=place_id:ChIJq3PXbRz9ZzQRGTSMGprIt90,小礁溪山
1,168,福巴越嶺步道,https://www.google.com/maps/place/?q=place_id:ChIJe-7gvs5saDQRf7PAfEhdzhY,巴福越嶺步道
7,169,三貂角燈塔步道,https://www.google.com/maps/place/?q=place_id:ChIJTc4Rf4JnXTQRoyWs1A8uWFU,極東點
1,170,桃源谷步道(內寮線),https://www.google.com/maps/place/?q=place_id:ChIJE56F0klZXTQRfNUMykMQK2c,桃源谷步道內寮線
1,171,草嶺古道,https://www.google.com/maps/place/?q=place_id:ChIJyRzLDj1cXTQRwT4BAz2vTIg,草嶺古道
1,172,嶺頭觀日步道,https://www.google.com/maps/place/?q=place_id:ChIJYRy3UGZbXTQR9MxwGHP_WdA,文秀坑嶺頭觀日步道
2,173,紅樹林生態步道,https://www.google.com/maps/place/?q=place_id:ChIJ6U01t5KvQjQRqx2HXVNk-BI,紅樹林生態樂園
2,174,興福寮上向天池步道(出清天宫) ,https://www.google.com/maps/place/?q=place_id:ChIJGQzpui-uQjQRnVMZAls1D6I,新北投清天宮
3,179,南邦寮古道(Linda Road),https://www.google.com/maps/place/?q=place_id:ChIJ_____-__ZzQR4KnO34EmpYs,二格山
1,181,大崎嶺步道,https://www.google.com/maps/place/?q=place_id:ChIJx1zz_caqQjQRHGoHjglOcP8,大崎嶺步道
2,182,炮子崙越嶺親山步道,https://www.google.com/maps/place/?q=place_id:ChIJn1ykHr2qQjQRjIIKOsPa5vw,炮子崙瀑布
1,183,和美山步道,https://www.google.com/maps/place/?q=place_id:ChIJ8c2CrSkCaDQRA7i8wvpGyXg,和美山步道
12,184,新店獅頭山(小獅山)步道,https://www.google.com/maps/place/?q=place_id:ChIJXwJeMI8BaDQRvHbFtO9pgjk,小獅山
4,185,獅仔頭山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJsxARD5IBaDQRF_TnHN57_FM,獅頭山登山步道
1,186,二叭子植物園步道,https://www.google.com/maps/place/?q=place_id:ChIJz0gEOKMDaDQRJwVqzLkMQkY,二叭子植物園
5,188,牡丹心步道(青年公園步道),https://www.google.com/maps/place/?q=place_id:ChIJNaDkT46nQjQR7wanx5i0vCQ,新北市新莊區公所牡丹心活動中心
2,189,燦光寮登山步道,https://www.google.com/maps/place/?q=place_id:ChIJHY-hnNpEXTQRYa0dI_MNp3M,燦光寮山
1,190,侯硐神社步道,https://www.google.com/maps/place/?q=place_id:ChIJRw6w8LRaXTQRxP_xS0_jpbE,猴硐神社
20,191,黃金神社步道,https://www.google.com/maps/place/?q=place_id:ChIJQclkWuRaXTQRxFhNldRPCAo,貂山古道
1,192,南子吝登山步道,https://www.google.com/maps/place/?q=place_id:ChIJr2h47mFEXTQR1f-hVWh_Z4U,南子吝步道
3,193,四腳亭砲台登山步道,https://www.google.com/maps/place/?q=place_id:ChIJUy1HqMpRXTQRtMHXb6sO2Ek,新北市四腳亭粗坑口路 滴水山登山步道
4,194,鼻頭角步道,https://www.google.com/maps/place/?q=place_id:ChIJS1XgUJBDXTQRtz-5vCyDXyE,鼻頭角公園
1,197,柴寮古道、中坑古道,https://www.google.com/maps/place/?q=place_id:ChIJxQaTTg1QXTQRpE1TcF1Fk0o,中坑
3,198,粗坑口登山步道,https://www.google.com/maps/place/?q=place_id:ChIJSVQvkar4ZzQRZaofOeJrCno,坪林粗坑口健行步道
1,200,金字碑(三貂嶺)古道,https://www.google.com/maps/place/?q=place_id:ChIJZ9quPMxaXTQRXoYbqHzREVo,金字碑
9,201,三貂嶺瀑布群步道,https://www.google.com/maps/place/?q=place_id:ChIJgeh2i3lQXTQRbfVR2dt5jhQ,摩天瀑布
20,203,瑞泉古道,https://www.google.com/maps/place/?q=place_id:ChIJyV4yVT-zQjQR7I6yvPmySgg,富士坪山
1,210,三角埔頂山步道,https://www.google.com/maps/place/?q=place_id:ChIJrXK2knwdaDQRJIpQkiE3BCM,三角埔
2,212,樹林大棟山、青龍嶺、大同山步道,https://www.google.com/maps/place/?q=place_id:ChIJpX-3LwsdaDQRxp6HOw8VL70,青龍嶺
2,214,逸仙山登山步道(蝙蝠山),https://www.google.com/maps/place/?q=place_id:ChIJR34rG7FbXTQRR-MykOqjEDA,蝙蝠山展望亭
2,215,北勢溪古道,https://www.google.com/maps/place/?q=place_id:ChIJQ1ALd5RXXTQRtVGHlFsIwf4,淡蘭古道灣潭段（三水潭）
2,217,虎豹潭步道,https://www.google.com/maps/place/?q=place_id:ChIJB4pBM89ZXTQRqs-cUKORFX4,虎豹潭步道停車場
3,218,無緣之墓登山步道(貂山古道),https://www.google.com/maps/place/?q=place_id:ChIJWc_dGdZEXTQRzKcelT7xTSQ,無緣之墓
1,222,打鐵寮古道,https://www.google.com/maps/place/?q=place_id:ChIJ4QJsxKIXaDQRL_NK8E5DRU4,白石山，打鐵寮古道
1,223,月眉古道,https://www.google.com/maps/place/?q=place_id:ChIJ518wqSMYaDQRG1NczS_ev6A,月眉古道
1,224,碼頭石板古道,https://www.google.com/maps/place/?q=place_id:ChIJU30meCIYaDQRXCBHnTOi0DY,石板古道
1,225,蟠龍崎古道,https://www.google.com/maps/place/?q=place_id:ChIJEXu8LhEYaDQRFhsI7JhDHpw,蟠龍崎古道
1,226,齋明寺古道,https://www.google.com/maps/place/?q=place_id:ChIJufgRKRsYaDQRYR7is1zlTtI,齋明寺古道
1,227,御成路古道,https://www.google.com/maps/place/?q=place_id:ChIJJYjAEB0YaDQRgTcF2YSLf9Y,御成路古道
1,228,東眼山自導式步道,https://www.google.com/maps/place/?q=place_id:ChIJC4lMumkQaDQRArhC-BzQhsw,東眼山國家森林遊樂區自導式步道
5,229,赫威神木群步道,https://www.google.com/maps/place/?q=place_id:ChIJ8xA1FiYSaDQRa1XX51yAuFo,插天山自然保留區
1,230,東滿步道,https://www.google.com/maps/place/?q=place_id:ChIJGS1KuE8QaDQRHux37KQC8xM,東滿步道
1,231,龍潭小粗坑古道,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVTE8aDQRcmiVpDoAx5w,小粗坑古道
20,232,桃園石門山步道,https://www.google.com/maps/place/?q=place_id:ChIJEQbAPuw9aDQRLIFtJTbpLeI,醬媽媽 石門山步道商店街
3,233,白沙岬燈塔步道,https://www.google.com/maps/place/?q=place_id:ChIJN0toMIMoaDQRxnQIHYyCXLA,觀音濱海遊憩區
3,234,十八尖山步道,https://www.google.com/maps/place/?q=place_id:ChIJxcGw-gk2aDQR7f0rO7QtPbk,十八尖山東峰
1,235,觀霧瀑布步道,https://www.google.com/maps/place/?q=place_id:ChIJGaKnIC5aaDQRzzRihmyKfHs,觀霧瀑布森林浴步道
1,236,檜山巨木森林步道,https://www.google.com/maps/place/?q=place_id:ChIJa4UuqxhaaDQR1KEwLb12sC0,檜山巨木群步道
1,237,榛山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJZ_pQHYZZaDQR1HNtVxAwQ38,榛山登山步道
2,238,霞喀羅國家步道,https://www.google.com/maps/place/?q=place_id:ChIJ8RZSeX1CaDQR8S0Vu5z1rfA,霞喀羅古道養老登山口停車場
1,239,北得拉曼巨木步道,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqloVaDQRksmEuE5FuSc,北得拉曼巨木步道
1,239,北得拉曼巨木步道,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqloVaDQRksmEuE5FuSc,北得拉曼巨木步道
1,241,鎮西堡巨木群步道（B區）,https://www.google.com/maps/place/?q=place_id:ChIJverCN2loaDQR8T9qGdISjYE,鎮西堡神木步道
1,242,大霸群峰登山步道(大鹿林道線),https://www.google.com/maps/place/?q=place_id:ChIJO0E6hwBeaDQRLuPhmyGg1vA,大霸尖山
12,243,五指山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ2QDvf5VFaDQR9a4571AxFkI,小指峰
2,244,騎龍古道,https://www.google.com/maps/place/?q=place_id:ChIJ04IYh-5GaDQRfg4NI3AgMp4,騎龍古道糯米橋
1,245,大崎棟古道,https://www.google.com/maps/place/?q=place_id:ChIJ754elgJHaDQREeMkDO9QpE0,大崎崠登山步道
1,246,寶山水庫環湖步道,https://www.google.com/maps/place/?q=place_id:ChIJDQwapTpIaDQRTQWjnJCwRT8,寶山水庫環湖步道
9,247,馬那邦山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJWwqz1P39aDQRuedE0iLXd-w,馬拉邦山天然湖登山口停車場
2,248,蓬萊溪護魚步道,https://www.google.com/maps/place/?q=place_id:ChIJw_FYjcNTaDQRSnFvWZk2CIs,蓬萊溪自然生態園區
6,249,加里山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJQce4xwZQaDQRtKCqx7PT3Eo,鳥嘴山
2,250,好望角步道,https://www.google.com/maps/place/?q=place_id:ChIJ7R2Xwm6vaTQR_GdRf8P_J0E,海角樂園
20,251,東洗水山步道,https://www.google.com/maps/place/?q=place_id:ChIJf-zA8jBaaDQRwUdiBJ3MH5c,雲霧步道
12,252,北坑山步道,https://www.google.com/maps/place/?q=place_id:ChIJj6_Fn7L_aDQRHEqTIiaIvXg,司馬限林道
4,253,丸田砲台遺址步道,https://www.google.com/maps/place/?q=place_id:ChIJn9Miy574aDQRo9BSfpprsS8,林間步道
2,254,鳥嘴山登山步道(上島山),https://www.google.com/maps/place/?q=place_id:ChIJAeD3TN5VaDQRvcrnhotV-WM,上島山
1,255,冬瓜山神木步道,https://www.google.com/maps/place/?q=place_id:ChIJ0-_u_ulVaDQRntbaH5zjvXc,冬瓜山步道
1,256,仙山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJWexC2JpTaDQRMyKmWhGuea4,仙山登山步道
6,257,雙峰山步道,https://www.google.com/maps/place/?q=place_id:ChIJq5FozU8HaTQRvjLr22zt1jg,員屯山
3,258,大坑9、10號步道,https://www.google.com/maps/place/?q=place_id:ChIJ5St0yUkYaTQRMyIEq4VRFPg,九號十號步道
3,259,八仙山主峰步道,https://www.google.com/maps/place/?q=place_id:ChIJdZEShBfkaDQRWPy2P2uRGkI,佳保臺山
1,260,八仙山國家森林遊樂區步道群,https://www.google.com/maps/place/?q=place_id:ChIJ79f6-D7kaDQRHaQqCw9elXA,八仙山國家森林遊樂區
1,261,德芙蘭步道,https://www.google.com/maps/place/?q=place_id:ChIJjVYtG1vhaDQRrywBMMNd_KM,久良栖露營區-德芙蘭步道入口處
2,262,桃山瀑布步道,https://www.google.com/maps/place/?q=place_id:ChIJB2D3y_5gaDQR88egZ0Ek93k,桃山瀑布步道
3,263,唐麻丹山步道,https://www.google.com/maps/place/?q=place_id:ChIJ7QYN00nhaDQRWWzYU7cOZmg,蝴蝶谷瀑布(步道口)
4,264,鳶嘴稍來山國家步道,https://www.google.com/maps/place/?q=place_id:ChIJ6f3rD27jaDQRaY5yyPHMyME,大雪山森林遊樂區稍來山瞭望台
20,265,東卯山步道,https://www.google.com/maps/place/?q=place_id:ChIJdWqlklH7aDQRjb8FVzrXv6k,鳶嘴稍來小雪山國家步道
2,266,白毛山步道,https://www.google.com/maps/place/?q=place_id:ChIJXcRP_unhaDQR3Xp-gxHoKHc,白毛山步道停車場
20,267,馬崙山步道,https://www.google.com/maps/place/?q=place_id:ChIJI2LRUljhaDQRcpPZJ5vyBQc,德芙蘭步道至高點涼亭
4,268,屋我尾山步道,https://www.google.com/maps/place/?q=place_id:ChIJBWE1NGjkaDQRHwMoqAKhmMs,波津加山步道
1,269,大雪山森林遊樂區木馬古道,https://www.google.com/maps/place/?q=place_id:ChIJWVFhY0r7aDQR_HL4EPizB04,大雪山國家森林遊樂區木馬道
4,270,大雪山森林遊樂區森林浴步道,https://www.google.com/maps/place/?q=place_id:ChIJhQeL1LTkaDQR-B-jHzcYP6Q,小雪山神木
1,271,波津加山步道,https://www.google.com/maps/place/?q=place_id:ChIJBWE1NGjkaDQRHwMoqAKhmMs,波津加山步道
1,272,斯可巴步道,https://www.google.com/maps/place/?q=place_id:ChIJRbbK7EbkaDQRMINDYAH8-NU,斯可巴步道
6,273,橫嶺山登山步道,https://www.google.com/maps/place/?q=place_id:ChIJ85rhq1biaDQRJZ_t9lRKP_U,沙蓮山
2,274,桐林花廊步道,https://www.google.com/maps/place/?q=place_id:ChIJQ-gT9gwkaTQRm-4ayPHdDig,北坑溪步道
1,275,猴探井步道,https://www.google.com/maps/place/?q=place_id:ChIJpUsMGfozaTQR0V070Tcz7hk,猴探井步道
